ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3898484,Source1,2,2023-02-07 11:29:00,2023-02-07 11:49:00,33.854529,-117.799877,33.848048999999996,-117.817998,1.1320000000000001,Slow traffic on Riverside Fwy W - CA-91 W from CA-90/Imperial Hwy (CA-91) to CA-55/Costa Mesa Fwy (CA-91) due to accident.,CA-91 W,Anaheim,Orange,CA,92807,US,US/Pacific,KFUL,2023-02-07 11:53:00,73.0,73.0,20.0,30.15,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-714855,Source2,3,2022-02-10 14:50:19,2022-02-10 15:19:46,27.416025,-80.38829,,,0.0,Two lanes blocked due to crash on I-95 Northbound after Exit 129 FL-70 Okeechobee Rd.,I-95 N,Fort Pierce,St. Lucie,FL,34981,US,US/Eastern,KFPR,2022-02-10 14:53:00,71.0,71.0,53.0,30.03,10.0,NE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6242142,Source1,2,2021-11-16 17:20:33,2021-11-16 19:37:44,36.081371000000004,-86.69702099999998,36.114569,-86.72437,2.755,Stationary traffic on I-24 W from Haywood Ln/Exit 57 (I-24) to I-440/Exit 53 (I-24) due to accident.,I-24 W,Nashville,Davidson,TN,37211,US,US/Central,KBNA,2021-11-16 16:53:00,65.0,65.0,73.0,29.41,10.0,SSE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3512639,Source1,2,2016-11-03 09:48:34,2016-11-03 15:48:34,40.71172,-111.9039,40.72253,-111.90423,0.747,At I-80/Exit 304 - Accident.,I-15 N,Salt Lake City,Salt Lake,UT,84115,US,US/Mountain,KSLC,2016-11-03 09:54:00,44.1,42.5,71.0,30.48,10.0,SSE,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-179078,Source2,3,2016-12-02 14:59:04,2016-12-02 15:28:50,42.494507,-83.29557,,,0.01,Right hand shoulder blocked due to accident on I-696 Eastbound at M-10.,Northwestern Hwy S,Southfield,Oakland,MI,48034,US,US/Eastern,KVLL,2016-12-02 14:55:00,38.8,29.7,59.0,30.09,10.0,West,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3165525,Source2,3,2017-11-03 08:02:51,2017-11-03 08:32:39,37.549675,-77.28621700000002,,,0.0,Accident on I-295 Northbound at Exits 31A 31B VA-156 Airport Dr.,I-295 S,Sandston,Henrico,VA,23150,US,US/Eastern,KRIC,2017-11-03 07:54:00,55.9,,100.0,30.12,10.0,South,4.6,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-764323,Source2,2,2021-12-27 07:25:59,2021-12-27 08:04:00,40.308598,-76.833199,,,0.0,Gore point obstructed due to accident on I-81 Northbound at Exit 70 I-83 Exits 51A 51B.,US-322 W,Harrisburg,Dauphin,PA,17112,US,US/Eastern,KCXY,2021-12-27 06:56:00,36.0,36.0,73.0,29.7,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-2875831,Source2,2,2018-04-10 08:49:38,2018-04-10 09:48:30,28.478437,-81.582611,,,0.0,Accident on Summerport Village Pkwy at Ficquette Hancock Rd.,State Road 535,Windermere,Orange,FL,34786-6501,US,US/Eastern,KORL,2018-04-10 08:53:00,69.8,,88.0,30.04,10.0,SSE,8.1,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2519714,Source2,3,2018-10-15 15:38:59,2018-10-15 16:23:41,37.317062,-121.974922,,,0.0,#2 lane blocked due to accident on I-280 Southbound around Exit 7 Saratoga Ave.,Saratoga Ave,San Jose,Santa Clara,CA,95129,US,US/Pacific,KSJC,2018-10-15 15:53:00,82.0,,10.0,30.07,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-797649,Source2,2,2021-12-01 14:46:40,2021-12-01 15:31:25,29.6143,-95.49437,,,0.0,Accident on TX-8-BELTWAY Sam Houston Pkwy at Hillcroft Ave.,S Sam Houston Pkwy W,Houston,Harris,TX,77085,US,US/Central,KAXH,2021-12-01 14:55:00,78.0,78.0,47.0,30.03,10.0,SW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-842984,Source2,3,2021-10-19 09:31:58,2021-10-19 10:14:33,39.124378,-84.535126,,,0.0,Two lanes blocked due to accident on I-75 Southbound at Exit 2 / Western Hills Viaduct.,I-75 N,Cincinnati,Hamilton,OH,45214,US,US/Eastern,KLUK,2021-10-19 09:53:00,51.0,51.0,92.0,29.73,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6680981,Source1,2,2020-12-22 10:21:00,2020-12-22 14:30:35,40.073076,-75.322215,40.079881,-75.315236,0.598,Crash on I-476 northbound between .6 miles north of Exit 16B: I-76 WEST - VALLEY FORGE and 1.2 miles north of Exit 16B: I-76 WEST - VALLEY FORGE. There is a lane restriction.,I-476 N,Conshohocken,Montgomery,PA,19428,US,US/Eastern,KLOM,2020-12-22 10:15:00,40.0,33.0,86.0,29.52,10.0,WNW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1749057,Source2,3,2019-10-11 19:45:22,2019-10-11 21:45:05,33.718269,-86.828873,,,0.0,Accident on I-65 Northbound at Exit 275 Barber Blvd.,I-65 N,Gardendale,Jefferson,AL,35071,US,US/Central,KBHM,2019-10-11 19:53:00,79.0,79.0,45.0,29.36,10.0,SSE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4947929,Source1,2,2022-12-23 13:18:30,2022-12-23 13:48:30,40.953313,-80.141473,40.959038,-80.13605,0.486,Stationary traffic on I-79 N from PA-488/Exit 96 (I-79) to US-422/Exit 99 (I-79) due to accident.,I-79 N,Portersville,Butler,PA,16051,US,US/Eastern,KBTP,2022-12-23 13:29:00,-2.0,-28.0,78.0,28.22,0.5,WSW,26.0,0.0,Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5420681,Source1,2,2023-01-14 16:23:00,2023-01-14 17:38:49,28.657743,-81.343549,28.658074,-81.343198,0.031,Incident on US-17 near FERNWOOD BLVD Drive with caution.,US-17-92,Casselberry,Seminole,FL,32730,US,US/Eastern,KORL,2023-01-14 15:53:00,54.0,54.0,40.0,29.92,10.0,WNW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4895897,Source1,2,2022-05-12 20:18:43,2022-05-13 01:27:54,45.232211,-95.593103,45.238167,-95.595077,0.423,Incident on MN-29 near 60TH ST Drive with caution., Highway 29 SW,Benson,Swift,MN,56215-2463,US,US/Central,KBBB,2022-05-12 21:27:00,66.0,66.0,,28.5,,SE,7.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7000969,Source1,2,2020-06-04 16:41:12,2020-06-04 17:11:12,27.44766,-82.55489,27.44766,-82.55489,0.0,At US-41/SR-45/14th St SW - Accident., 9th St E,Bradenton,Manatee,FL,34203-4847,US,US/Eastern,KSRQ,2020-06-04 16:53:00,79.0,79.0,84.0,29.94,10.0,S,3.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5761811,Source1,2,2021-12-07 16:36:00,2021-12-07 17:10:30,42.490805,-83.05577199999998,42.491775,-83.022083,1.7180000000000002,Slow traffic on I-696 E from 11 Mile Rd/Exit 21 (I-696) to Van Dyke Ave/Exit 23 (I-696) due to accident.,E 11 Mile Rd,Warren,Macomb,MI,48091,US,US/Eastern,KDET,2021-12-07 16:53:00,24.0,17.0,55.0,29.52,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7059967,Source1,1,2020-06-26 15:33:39,2020-06-26 16:33:39,41.10048,-74.03296,41.10048,-74.03296,0.0,At I-87/I-287/Forman Dr - Accident.,I-87 S,Nanuet,Rockland,NY,10954,US,US/Eastern,KHPN,2020-06-26 15:56:00,84.0,84.0,31.0,29.42,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3884176,Source1,2,2021-12-30 13:53:42.000000000,2021-12-30 15:12:03.000000000,45.069555043959284,-93.40115904763508,45.06201504395929,-93.40090904763508,0.521,Incident on US-169 SB near 63RD Drive with caution.,US-169 S,Minneapolis,Hennepin,MN,55428,US,US/Central,KMIC,2021-12-30 13:53:00,22.0,12.0,82.0,28.73,10.0,SSE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1049333,Source2,2,2021-05-12 05:57:06,2021-05-12 07:13:00,36.804482,-121.667778,,,0.0,Right hand shoulder blocked due to accident on CR-G12 San Miguel Canyon Rd at Langley Canyon Rd.,San Miguel Canyon Rd,Salinas,Monterey,CA,93907-8824,US,US/Pacific,KSNS,2021-05-12 05:53:00,51.0,51.0,89.0,29.9,7.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Day,Day,Day
A-645491,Source2,2,2022-04-19 09:52:52,2022-04-19 10:38:47,35.10218,-80.993767,,,0.0,Lane blocked due to crash on Steelecroft Pkwy at Little Gem Ln.,Steelecroft Pkwy,Charlotte,Mecklenburg,NC,28278-7581,US,US/Eastern,KUZA,2022-04-19 09:54:00,50.0,50.0,44.0,29.42,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2621590,Source2,2,2018-08-02 17:54:01,2018-08-02 18:23:37,39.95998400000001,-83.018867,,,1.0399999618530271,Two lanes blocked due to accident on OH-315 Innerbelt Southbound between I-670 and US-40 Broad St.,W Broad St,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2018-08-02 17:51:00,81.0,,52.0,30.02,10.0,South,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1694467,Source2,2,2019-12-04 08:25:26,2019-12-04 08:55:07,32.692509,-96.880234,,,0.0,Accident on Westmoreland Rd at Willow Crest Ln.,S Westmoreland Rd,Dallas,Dallas,TX,75233-3717,US,US/Central,KRBD,2019-12-04 08:53:00,53.0,53.0,52.0,29.38,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3371697,Source2,2,2017-08-11 12:41:52,2017-08-11 13:10:36,44.939808,-93.075615,,,0.0,Accident on US-52 Southbound at Lafayette Frontage Rd.,Plato Blvd E,Saint Paul,Ramsey,MN,55107-1211,US,US/Central,KSTP,2017-08-11 12:53:00,75.0,,51.0,30.12,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2393958,Source2,2,2018-12-12 16:46:53,2018-12-12 17:16:25,29.783798,-95.451881,,,0.0,Right lane blocked due to accident on I-610 Southbound at Old Katy Rd.,I-610 N,Houston,Harris,TX,77024,US,US/Central,KMCJ,2018-12-12 16:55:00,66.2,,78.0,29.93,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-663341,Source2,3,2022-04-02 19:42:53,2022-04-02 21:00:20,29.503094,-95.114021,,,0.0,Right lane blocked due to crash on I-45 Southbound at FM-518 Main St.,W Main St,League City,Galveston,TX,77573,US,US/Central,KEFD,2022-04-02 20:54:00,68.0,68.0,83.0,29.91,10.0,ESE,3.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-4910654,Source1,2,2022-04-28 05:51:30.000000000,2022-04-28 09:24:30.000000000,40.580714,-75.728205,40.578973,-75.629099,5.202000000000001,Stationary traffic on US-22 E - I-78 E from PA-737/Exit 40 (I-78) to PA-100/Exit 49 (I-78) due to accident.,I-78 E,Kutztown,Lehigh,PA,19530,US,US/Eastern,KRDG,2022-04-28 05:54:00,38.0,29.0,55.0,29.74,10.0,NNW,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7702143,Source1,2,2017-08-29 14:20:25,2017-08-29 20:20:25,33.99556,-117.87454,33.997,-117.86525,0.541,At Fairway Dr - Accident.,Pomona Fwy E,Rowland Heights,Los Angeles,CA,91748,US,US/Pacific,KFUL,2017-08-29 13:53:00,93.0,,39.0,29.77,10.0,SSW,6.9,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7680132,Source1,2,2017-09-07 18:12:06,2017-09-08 00:12:06,33.429120000000005,-112.63311000000002,33.42693,-112.61581000000001,1.0090000000000001,At AZ-85/Exit 112 - Accident.,Pearl Harbor Memorial Highway,Buckeye,Maricopa,AZ,85326,US,US/Mountain,KBXK,2017-09-07 18:15:00,89.6,,36.0,29.77,10.0,West,11.5,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4963902,Source1,2,2022-09-19 23:39:30,2022-09-20 00:57:01,34.835313,-82.439376,34.837721,-82.440567,0.18,Incident on TEXAS AVE near US-123 Drive with caution., S Texas Ave,Greenville,Greenville,SC,29611-5349,US,US/Eastern,KGMU,2022-09-19 23:53:00,73.0,73.0,73.0,28.94,10.0,W,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4969957,Source1,2,2022-06-23 20:23:00,2022-06-23 22:31:04,37.343920000000004,-121.874232,37.344295,-121.87346000000001,0.05,Accident on E Santa Clara St from 11th St (Santa Clara St) to 24th St (Santa Clara St)., E Santa Clara St,San Jose,Santa Clara,CA,95112,US,US/Pacific,KSJC,2022-06-23 20:53:00,72.0,72.0,53.0,29.79,10.0,NW,9.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3301838,Source2,2,2017-09-12 16:20:57,2017-09-12 17:20:44,35.85638,-78.648094,,,0.0,Accident on Millbrook Rd at Snelling Rd.,W Millbrook Rd,Raleigh,Wake,NC,27609-4378,US,US/Eastern,KRDU,2017-09-12 15:51:00,77.0,,88.0,29.85,10.0,SE,5.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1868830,Source2,2,2019-09-18 07:17:06,2019-09-18 08:31:52,43.9249,-122.969208,,,0.0,Accident on Danstrom Rd near OR-222 Cloverdale Rd. No recent updates.,Danstrom Rd,Creswell,Lane,OR,97426-9463,US,US/Pacific,KEUG,2019-09-18 06:54:00,57.0,57.0,89.0,29.42,9.0,SE,5.0,0.11,Light Rain,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1116117,Source2,2,2021-03-17 18:58:06,2021-03-17 20:29:14,35.794411,-78.582787,,,0.0,Accident on I-440 Cliff Benson Beltline Eastbound at Exits 13A 13B New Bern Ave.,I-440 E,Raleigh,Wake,NC,27604,US,US/Eastern,KRDU,2021-03-17 18:51:00,53.0,53.0,77.0,29.65,10.0,E,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7187653,Source1,1,2020-04-20 09:25:58,2020-04-20 10:00:56,37.32104,-121.89006,37.32104,-121.89006,0.0,Ramp to I-280/Junipero Serra Fwy - Accident.,Guadalupe Pkwy N,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2020-04-20 09:53:00,59.0,59.0,62.0,30.08,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3200044,Source3,2,2017-11-22 19:30:05,2017-11-22 19:59:39,40.844879,-73.926689,,,0.0,One lane blocked due to accident on I-87 Major Deegan Expy Northbound at Exit 7N-S I-95.,Major Deegan Expy N,Bronx,Bronx,NY,10452,US,US/Eastern,KLGA,2017-11-22 19:51:00,42.1,32.3,55.0,30.04,10.0,WNW,24.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7062526,Source1,2,2020-06-26 17:08:30,2020-06-26 18:01:26,36.46483,-121.38781999999999,36.464729999999996,-121.38763999999999,0.012,At Soledad Prison Rd/Exit 307 - Accident.,El Camino Real S,Soledad,Monterey,CA,93960,US,US/Pacific,KSNS,2020-06-26 17:05:00,66.0,66.0,68.0,29.81,10.0,NW,17.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5164904,Source1,2,2022-12-02 17:22:36.000000000,2022-12-02 19:00:17.000000000,35.802663,-78.416981,35.80207,-78.40151800000002,0.867,Slow traffic on US-64 Bus E from US-64/US-264 (US-64 Bus/Wendell Blvd) to NC-97 (Wendell) (West) (US-64 Bus/Wendell Blvd) due to accident.,Wendell Blvd,Wendell,Wake,NC,27591,US,US/Eastern,KLHZ,2022-12-02 17:15:00,50.0,50.0,58.0,30.06,10.0,SSE,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-5917530,Source1,2,2021-12-17 19:21:00,2021-12-17 20:41:50,38.836403999999995,-120.852048,38.837717,-120.851024,0.106,Incident on GARDEN PARK DR WB near GARDEN VALLEY RD Expect delays., Garden Park Dr,Garden Valley,El Dorado,CA,95633-9528,US,US/Pacific,KPVF,2021-12-17 19:15:00,37.0,33.0,100.0,27.53,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1905939,Source2,3,2019-09-11 18:32:15,2019-09-11 19:01:41,33.599388,-80.858665,,,0.0,Accident on I-26 Westbound at Exit 139 SC-22 Burke Rd.,I-26 E,Orangeburg,Orangeburg,SC,29118,US,US/Eastern,KOGB,2019-09-11 18:53:00,88.0,88.0,51.0,29.92,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6603222,Source1,2,2020-11-05 15:34:00,2020-11-05 19:25:20,38.889918,-78.377264,38.889756,-78.377481,0.016,On Rt. 678 in the County of Shenandoah in the vicinity of Boyer Rd; Rt. 771N/S (Shenandoah County) motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed., Fort Valley Rd,Fort Valley,Shenandoah,VA,22652-1826,US,US/Eastern,KLUA,2020-11-05 15:35:00,72.0,72.0,29.0,29.33,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7178581,Source1,4,2020-04-15 16:55:17,2020-04-15 17:25:17,38.62989,-90.34625,38.63071,-90.35918000000001,0.7,Closed between Eager Rd/Hanley Rd/Exit 31B and McKnight Rd/Exit 30 - Road closed due to accident.,I-64 W,Saint Louis,St. Louis County,MO,63117,US,US/Central,KSTL,2020-04-15 16:51:00,49.0,47.0,31.0,29.47,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5603371,Source1,2,2021-09-18 02:46:00,2021-09-18 04:05:22,41.04072,-123.66553,41.040886,-123.66278700000001,0.14300000000000002,Incident on HOSPITAL RD near AIRPORT RD Drive with caution., Airport Rd,Hoopa,Humboldt,CA,95546,US,US/Pacific,KACV,2021-09-18 02:53:00,62.0,62.0,56.0,29.68,10.0,ESE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5034337,Source1,2,2022-04-27 05:26:15,2022-04-27 06:56:00,39.105609655193774,-94.48608040764576,39.12719965519377,-94.49771040764576,1.617,Incident on I-435 NB near FRONT ST Right lane blocked. Expect delays.,I-435,Kansas City,Jackson,MO,64125,US,US/Central,KMKC,2022-04-27 05:54:00,53.0,53.0,40.0,29.34,10.0,S,8.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1407408,Source2,2,2020-07-31 21:57:54,2020-07-31 23:01:07,36.221699,-86.76168100000002,,,0.0,Accident on US-31W Dickerson Pike at Hart Ln.,Hart Ln,Nashville,Davidson,TN,37207,US,US/Central,KBNA,2020-07-31 21:53:00,81.0,81.0,77.0,29.21,10.0,SSE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2229782,Source2,2,2019-03-20 18:52:39,2019-03-20 20:22:40,33.667988,-111.960258,,,0.0,Left and HOV lane blocked due to accident on AZ-101-LOOP Westbound at Exit 32 56th St.,AZ-101 Loop W,Phoenix,Maricopa,AZ,85054,US,US/Mountain,KSDL,2019-03-20 18:53:00,75.0,,18.0,29.83,10.0,WSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1848085,Source2,2,2019-11-27 16:42:18,2019-11-27 18:17:41,34.124962,-81.233971,,,0.0,Accident on US-76 Dutch Fork Rd at SC-6 Dreher Shoals Rd.,Dreher Shoals Rd,Irmo,Richland,SC,29063-9115,US,US/Eastern,KFDW,2019-11-27 16:35:00,70.0,70.0,78.0,29.34,10.0,SSW,10.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-5744425,Source1,2,2021-07-25 17:18:39,2021-07-25 19:39:37,33.946461,-81.125726,33.946951,-81.12797900000002,0.133,Incident on AVIATION WAY near ENTERPRISE RENTAL Drive with caution.,Aviation Way,West Columbia,Lexington,SC,29170,US,US/Eastern,KCAE,2021-07-25 16:56:00,88.0,88.0,57.0,29.71,10.0,SSE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3726494,Source1,2,2023-01-19 16:30:00,2023-01-19 17:45:24,30.185601000000002,-81.739465,30.184561,-81.739486,0.07200000000000001,Incident on BLANDING BLVD near SR-21 Drive with caution., Blanding Blvd,Orange Park,Clay,FL,32073-2625,US,US/Eastern,KNIP,2023-01-19 16:53:00,79.0,79.0,60.0,29.96,10.0,SW,15.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1115523,Source2,2,2021-03-18 08:02:34,2021-03-18 09:47:14,37.595848,-122.059021,,,0.0,Right hand shoulder blocked due to accident on I-880 Southbound after Alvarado Niles Rd.,I-880 S,Union City,Alameda,CA,94587,US,US/Pacific,KHWD,2021-03-18 07:54:00,51.0,51.0,71.0,30.02,10.0,SE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4870780,Source1,2,2022-11-03 17:34:00,2022-11-03 19:55:14,47.252094,-122.33234099999999,47.264509999999994,-122.32266000000001,0.971,Collision on I-5 northbound at milepost 139.06 near Porter Way beginning at 5:34 pm on November 3 2022 until further notice. The two left lanes are blocked.,I-5 N,Milton,Pierce,WA,98354,US,US/Pacific,KPLU,2022-11-03 17:37:00,43.0,38.0,100.0,29.74,10.0,S,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
